marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acoplamento,geral__cambio,geral__marchas,geral__tracao,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__regime_potencia_max,geral__regime_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__altura,geral__altura_minima_do_solo,geral__angulo_de_entrada,geral__angulo_de_saida,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__tanque_de_combustivel,geral__travessia_de_agua,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__assistencia,geral__diametro_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__frenagem_1000_kmh,geral__cacamba,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__quantidade_de_marchas,geral__diametro_minimo_de_giro,geral__potencia,geral__torque,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__estepe,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__tuchos,geral__variacao_do_comando,geral__acionam_do_comando,geral__capacidade_da_bateria,geral__potencia_combinada,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__codigo_do_cambio,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__viscosidade_do_oleo,geral__reboque_com_freio,geral__reboque_sem_freio,geral__pesopotencia_sistema,geral__rotacao_maxima,geral__inclinacao_lateral_max,geral__inclinacao_lateral_maxima,geral__angulo_central,geral__portamalas_com_5_lugares,geral__portamalas_com_8_lugares,geral__rampa_maxima,geral__portamalas_5_lugares,geral__portamalas_8_lugares,geral__portamalas_7_lugares,geral__portamalas_com_7_lugares,geral__torque_combinado,geral__autonomia_eletrica,geral__potencia_de_recarga,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g
toyota,Etios Sedan,etios-sedan,etios-sedan-x-1-5-at-2020,etios-sedan-x-1-5-at-2020,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-1-5-at-2020,2026-06-14T16:41:32.230548,Toyota Etios Sedan X 1.5 AT 2020,12 s,186 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,114 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,671 km,549 km,"14,9 km/l","12,2 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,Aisin U442E,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",468 km,378 km,"10,4 km/l","8,4 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-plus-1-5-2020,etios-sedan-x-plus-1-5-2020,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-plus-1-5-2020,2026-06-14T16:41:36.005073,Toyota Etios Sedan X-Plus 1.5 2020,"11,3 s",186 km/h,Embreagem monodisco a seco,Manual,6,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,111 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,675 km,563 km,15 km/l,"12,5 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",464 km,383 km,"10,3 km/l","8,5 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-plus-1-5-at-2020,etios-sedan-x-plus-1-5-at-2020,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-plus-1-5-at-2020,2026-06-14T16:41:39.986518,Toyota Etios Sedan X-Plus 1.5 AT 2020,12 s,186 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,111 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,671 km,549 km,"14,9 km/l","12,2 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,Aisin U442E,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",468 km,378 km,"10,4 km/l","8,4 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-1-5-2021,etios-sedan-x-1-5-2021,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-1-5-2021,2026-06-14T16:41:42.836822,Toyota Etios Sedan X 1.5 2021,"11,3 s",186 km/h,,Manual,,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",107 cv (A) 102 cv (G) a 5600 rpm,13:1,,,"9,8 kgfm/litro","14,7 kgfm (A) 14,3 kgfm (G) a 4000 rpm",4,1510 mm,,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,114 mm,175/65 R14,Tambor,Elétrica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,6,"9,8 m",,,"90,6 mm","72,5 mm",675 km,563 km,15 km/l,"12,5 km/l",,"2,18 m²",,,"0,31",Hidráulicos,Admissão e escape,,,,,,,,,,,,,464 km,383 km,"10,3 km/l","8,5 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-1-5-at-2021,etios-sedan-x-1-5-at-2021,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-1-5-at-2021,2026-06-14T16:41:47.476637,Toyota Etios Sedan X 1.5 AT 2021,12 s,186 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,114 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,671 km,549 km,"14,9 km/l","12,2 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,Aisin U442E,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",468 km,378 km,"10,4 km/l","8,4 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-plus-1-5-2021,etios-sedan-x-plus-1-5-2021,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-plus-1-5-2021,2026-06-14T16:41:49.970974,Toyota Etios Sedan X-Plus 1.5 2021,"11,3 s",186 km/h,Embreagem monodisco a seco,Manual,6,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,111 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,675 km,563 km,15 km/l,"12,5 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",464 km,383 km,"10,3 km/l","8,5 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Etios Sedan,etios-sedan,etios-sedan-x-plus-1-5-at-2021,etios-sedan-x-plus-1-5-at-2021,https://www.fichacompleta.com.br/carros/toyota/etios-sedan-x-plus-1-5-at-2021,2026-06-14T16:41:53.298792,Toyota Etios Sedan X-Plus 1.5 AT 2021,12 s,186 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1496 cm³,4 em linha,2NR-FBE,Duplo no cabeçote,"90,6 mm","72,5 mm",Transversal,Dianteiro,"9,0 kg/cv","65,6 kg/kgfm","71,5 cv/litro",,13:1,5600 rpm,4000 rpm,"9,8 kgfm/litro",,4,1510 mm,150 mm,,,,,,4369 mm,2550 mm,1695 mm,965 kg,562 litros,45 litros,,111 mm,Disco ventilado,Tambor,Elétrica,"9,8 m","Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,671 km,549 km,"14,9 km/l","12,2 km/l",175/65 R14,"2,18 m²","0,676 m²","0,31",,Hidráulicos,Admissão e escape,Corrente,,,,,,,Aisin U442E,107 cv,102 cv,"14,7 kgfm","14,3 kgfm",468 km,378 km,"10,4 km/l","8,4 km/l",,,,,5800 rpm,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-2005,fielder-1-8-2005,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-2005,2026-06-14T16:42:11.071550,Toyota Fielder 1.8 2005,"12,4 s",189 km/h,,Manual,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,"Duplo no cabeçote, corrente",,,Transversal,Dianteiro,"8,7 kg/cv","67,7 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,,,,,,445 kg,4455 mm,2600 mm,1705 mm,1185 kg,411 litros,55 litros,,117 mm,195/60 R15,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,5,Não informado,,,"91,5 mm",79 mm,721 km,484 km,"13,1 km/l","8,8 km/l",,"2,22 m²",,,"0,31",Mecânicos,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-at-2005,fielder-1-8-at-2005,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-at-2005,2026-06-14T16:42:14.721577,Toyota Fielder 1.8 AT 2005,"12,7 s",186 km/h,Conversor de torque,Automático,4,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,Duplo no cabeçote,"91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv,10:1,,,"9,8 kgfm/litro","17,5 kgfm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,6000 rpm,4200 rpm,,,4,Não informado,,,,,710 km,473 km,"12,9 km/l","8,6 km/l",,"2,22 m²","0,688 m²","0,31","0,31",Mecânicos,Admissão,Corrente,,,,,,,A245E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-2006,fielder-1-8-2006,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-2006,2026-06-14T16:42:18.209359,Toyota Fielder 1.8 2006,"12,4 s",189 km/h,Embreagem monodisco a seco,Manual,5,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,Duplo no cabeçote,"91,5 mm",79 mm,Transversal,Dianteiro,"8,7 kg/cv","67,7 kg/kgfm","75,8 cv/litro",136 cv,10:1,6000 rpm,4200 rpm,"9,8 kgfm/litro","17,5 kgfm",4,1530 mm,170 mm,,,,,445 kg,4455 mm,2600 mm,1705 mm,1185 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,Não informado,"Indep., McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,,,,,,,721 km,484 km,"13,1 km/l","8,8 km/l",,"2,22 m²","0,688 m²","0,31",,Mecânicos,Admissão,Corrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-at-2006,fielder-1-8-at-2006,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-at-2006,2026-06-14T16:42:22.207010,Toyota Fielder 1.8 AT 2006,"12,7 s",186 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,4,Não informado,,,,,710 km,473 km,"12,9 km/l","8,6 km/l",,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,A245E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-2007,fielder-1-8-2007,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-2007,2026-06-14T16:42:27.126961,Toyota Fielder 1.8 2007,"12,4 s",189 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"8,7 kg/cv","67,7 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,170 mm,,,,,445 kg,4455 mm,2600 mm,1705 mm,1185 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,5,Não informado,,,,,721 km,484 km,"13,1 km/l","8,8 km/l",,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-1-8-at-2007,fielder-1-8-at-2007,https://www.fichacompleta.com.br/carros/toyota/fielder-1-8-at-2007,2026-06-14T16:42:30.530937,Toyota Fielder 1.8 AT 2007,"12,7 s",186 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,4,Não informado,,,,,710 km,473 km,"12,9 km/l","8,6 km/l",,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,A245E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-s-1-8-2007,fielder-s-1-8-2007,https://www.fichacompleta.com.br/carros/toyota/fielder-s-1-8-2007,2026-06-14T16:42:35.060591,Toyota Fielder S 1.8 2007,"12,4 s",189 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"8,7 kg/cv","67,7 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,170 mm,,,,,445 kg,4455 mm,2600 mm,1705 mm,1185 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,5,Não informado,,,,,721 km,484 km,"13,1 km/l","8,8 km/l",,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-s-1-8-at-2007,fielder-s-1-8-at-2007,https://www.fichacompleta.com.br/carros/toyota/fielder-s-1-8-at-2007,2026-06-14T16:42:39.232676,Toyota Fielder S 1.8 AT 2007,"12,7 s",186 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FBE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm a 4200 rpm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,55 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,4,Não informado,,,,,715 km,550 km,13 km/l,10 km/l,,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,A245E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-se-g-1-8-at-2008,fielder-se-g-1-8-at-2008,https://www.fichacompleta.com.br/carros/toyota/fielder-se-g-1-8-at-2008,2026-06-14T16:42:42.800924,Toyota Fielder SE-G 1.8 AT 2008,"12,7 s",186 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FBE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv (A) 132 cv (G) a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm (A) 17,3 kgfm (G) a 4200 rpm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,56 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,4,Não informado,,,,,728 km,560 km,13 km/l,10 km/l,,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,A245E,,,,,504 km,392 km,9 km/l,7 km/l,,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-xei-1-8-2008,fielder-xei-1-8-2008,https://www.fichacompleta.com.br/carros/toyota/fielder-xei-1-8-2008,2026-06-14T16:42:45.817314,Toyota Fielder XEi 1.8 2008,"12,4 s",189 km/h,Embreagem monodisco a seco,Manual,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FBE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"8,7 kg/cv","67,7 kg/kgfm","75,8 cv/litro",136 cv (A) 132 cv (G) a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm (A) 17,3 kgfm (G) a 4200 rpm",4,1530 mm,170 mm,,,,,445 kg,4455 mm,2600 mm,1705 mm,1185 kg,411 litros,56 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,5,Não informado,,,,,745 km,571 km,"13,3 km/l","10,2 km/l",,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,,,,,,526 km,414 km,"9,4 km/l","7,4 km/l",,,,,,,,,,,,,,,,,,,,,,
toyota,Fielder,fielder,fielder-xei-1-8-at-2008,fielder-xei-1-8-at-2008,https://www.fichacompleta.com.br/carros/toyota/fielder-xei-1-8-at-2008,2026-06-14T16:42:48.588189,Toyota Fielder XEi 1.8 AT 2008,"12,7 s",186 km/h,Conversor de torque,Automático,,Dianteira,Injeção multiponto,Natural,1794 cm³,4 em linha,1ZZ-FBE,"Duplo no cabeçote, corrente","91,5 mm",79 mm,Transversal,Dianteiro,"9,2 kg/cv","71,4 kg/kgfm","75,8 cv/litro",136 cv (A) 132 cv (G) a 6000 rpm,10:1,,,"9,8 kgfm/litro","17,5 kgfm (A) 17,3 kgfm (G) a 4200 rpm",4,1530 mm,170 mm,,,,,380 kg,4455 mm,2600 mm,1705 mm,1250 kg,411 litros,56 litros,,117 mm,Disco ventilado,Disco sólido,Hidráulica,,"Independente, McPherson",Mola helicoidal,Eixo de torção,,,,,,,,,,,4,Não informado,,,,,728 km,560 km,13 km/l,10 km/l,,"2,22 m²","0,688 m²",,"0,31",Mecânicos,Admissão,,,,,,,,A245E,,,,,504 km,392 km,9 km/l,7 km/l,,,,,,,,,,,,,,,,,,,,,,
toyota,Hilux,hilux,hilux-2-4-cd-1992,hilux-2-4-cd-1992,https://www.fichacompleta.com.br/carros/toyota/hilux-2-4-cd-1992,2026-06-14T16:43:36.873278,Toyota Hilux 2.4 CD 1992,27 s,130 km/h,Embreagem monodisco a seco,Manual,5,Traseira,Injeção indireta,Natural,,4 em linha,2L,Único no cabeçote,,,Longitudinal,Dianteiro,"15,78 kg/cv","79,4 kg/kgfm","33,9 cv/litro",83 cv,,4200 rpm,2400 rpm,"6,7 kgfm/litro","16,5 kgfm",2,1580 mm,200 mm,,,1355 mm,1370 mm,1270 kg,4725 mm,2850 mm,1690 mm,1310 kg,,56 litros,,148 mm,Disco ventilado,Tambor,Hidráulica,"11,8 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,672 km,448 km,12 km/l,8 km/l,,776 litros,,,,2446 cm³,,,,,,,,,,,185/80 R14,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Hilux,hilux,hilux-2-4-cs-1992,hilux-2-4-cs-1992,https://www.fichacompleta.com.br/carros/toyota/hilux-2-4-cs-1992,2026-06-14T16:43:40.918673,Toyota Hilux 2.4 CS 1992,27 s,130 km/h,Embreagem monodisco a seco,Manual,5,Traseira,Injeção indireta,Natural,,4 em linha,2L,Único no cabeçote,,,Longitudinal,Dianteiro,"15,18 kg/cv","76,4 kg/kgfm","33,9 cv/litro",83 cv,,4200 rpm,2400 rpm,"6,7 kgfm/litro","16,5 kgfm",2,1555 mm,200 mm,,,1355 mm,1370 mm,1320 kg,4724 mm,2850 mm,1650 mm,1260 kg,,56 litros,,148 mm,Disco ventilado,Tambor,Hidráulica,"11,8 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,672 km,448 km,12 km/l,8 km/l,,1320 litros,,,,2446 cm³,,,,,,,,,,,185/80 R14,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Hilux,hilux,hilux-2-8-4x4-cs-1992,hilux-2-8-4x4-cs-1992,https://www.fichacompleta.com.br/carros/toyota/hilux-2-8-4x4-cs-1992,2026-06-14T16:43:44.912845,Toyota Hilux 2.8 4x4 CS 1992,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral temporária,Injeção indireta,Natural,,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"16,93 kg/cv","78,8 kg/kgfm","31,7 cv/litro",88 cv,"22,2:1",4000 rpm,2400 rpm,"6,8 kgfm/litro","18,9 kgfm",2,1760 mm,220 mm,,,1420 mm,1400 mm,1240 kg,4720 mm,2850 mm,1690 mm,1490 kg,,65 litros,,154 mm,Disco ventilado,Tambor,Hidráulica,"12,8 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,715 km,455 km,11 km/l,7 km/l,,1240 litros,,,695 cm³,2779 cm³,,,,,,,,,,,205/75 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Hilux,hilux,hilux-2-8-cd-1992,hilux-2-8-cd-1992,https://www.fichacompleta.com.br/carros/toyota/hilux-2-8-cd-1992,2026-06-14T16:43:48.877096,Toyota Hilux 2.8 CD 1992,"25,5 s",132 km/h,Embreagem monodisco a seco,Manual,5,Integral temporária,Injeção indireta,Natural,,4 em linha,3L,Único no cabeçote,96 mm,96 mm,Longitudinal,Dianteiro,"17,61 kg/cv","82,0 kg/kgfm","31,7 cv/litro",88 cv,"22,2:1",4000 rpm,2400 rpm,"6,8 kgfm/litro","18,9 kgfm",2,1805 mm,218 mm,,,1420 mm,1400 mm,1180 kg,4720 mm,2850 mm,1690 mm,1550 kg,,65 litros,,154 mm,Disco ventilado,Tambor,Hidráulica,"12,8 m",Eixo rígido,Feixe de molas semielípticas,Eixo rígido,715 km,455 km,11 km/l,7 km/l,,776 litros,,,695 cm³,2779 cm³,,,,,,,,,,,205/75 R16,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toyota,Hilux,hilux,hilux-2-4-cd-1993,hilux-2-4-cd-1993,https://www.fichacompleta.com.br/carros/toyota/hilux-2-4-cd-1993,2026-06-14T16:43:52.200771,Toyota Hilux 2.4 CD 1993,27 s,130 km/h,Embreagem monodisco a seco,Manual,5,Traseira,Injeção indireta,Natural,,4 em linha,2L,Único no cabeçote,,,Longitudinal,Dianteiro,"15,78 kg/cv","79,4 kg/kgfm","33,9 cv/litro",83 cv,,4200 rpm,2400 rpm,"6,7 kgfm/litro","16,5 kgfm",2,1580 mm,200 mm,,,1355 mm,1370 mm,1270 kg,4725 mm,2850 mm,1690 mm,1310 kg,,56 litros,,148 mm,Disco ventilado,Tambor,Hidráulica,"11,8 m","Indep., braços sobrepostos",Feixe de molas semielípticas,Eixo rígido,672 km,448 km,12 km/l,8 km/l,,776 litros,,,,2446 cm³,,,,,,,,,,,185/80 R14,,,,,,,Correia dentada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
