marca,modelo,modelo_slug,versao,versao_slug,url,coletado_em,titulo_pagina,geral__aceleracao_0100_kmh,geral__velocidade_maxima,geral__acionam_do_comando,geral__alimentacao,geral__aspiracao,geral__cilindrada,geral__cilindros,geral__codigo_do_motor,geral__comando_de_valvulas,geral__curso_do_pistao,geral__diametro_do_cilindro,geral__disposicao,geral__instalacao,geral__pesopotencia,geral__pesotorque,geral__potencia_especifica,geral__potencia_maxima,geral__razao_de_compressao,geral__rotacao_potencia_max,geral__rotacao_torque_max,geral__torque_especifico,geral__torque_maximo,geral__valvulas_por_cilindro,geral__variacao_do_comando,geral__acoplamento,geral__cambio,geral__codigo_do_cambio,geral__marchas,geral__quantidade_de_marchas,geral__tracao,geral__altura,geral__bitola_dianteira,geral__bitola_traseira,geral__carga_util,geral__comprimento,geral__distancia_entreeixos,geral__largura,geral__peso,geral__portamalas,geral__reboque_com_freio,geral__reboque_sem_freio,geral__tanque_de_combustivel,geral__altura_do_flanco,geral__dianteiros,geral__traseiros,geral__area_frontal_a,geral__area_frontal_corrigida,geral__coef_de_arrasto_cx,geral__coeficiente_de_arrasto_cx,geral__assistencia,geral__diametro_de_giro,geral__diametro_minimo_de_giro,geral__dianteira,geral__elemento_elastico,geral__traseira,geral__rodoviaria_g,geral__urbana_g,geral__rodoviario_g,geral__urbano_g,geral__altura_minima_do_solo,geral__estepe,geral__regime_potencia_max,geral__regime_torque_max,geral__cilindrada_unitaria,geral__deslocamento,geral__rotacao_maxima,geral__tuchos,geral__curso_dos_pistoes,geral__diametro_dos_cilindros,geral__rodoviaria_a,geral__urbana_a,geral__rodoviario_a,geral__urbano_a,geral__potencia_maxima_a,geral__potencia_maxima_g,geral__torque_maximo_a,geral__torque_maximo_g,geral__potencia,geral__torque,geral__potencia_a,geral__potencia_g,geral__torque_a,geral__torque_g,geral__autonomia_eletrica,geral__capacidade_da_bateria,geral__consumo_eletrico,geral__potencia_combinada,geral__torque_combinado,geral__veloc_max_modo_elet,geral__rodoviaria,geral__urbana,geral__rodoviario,geral__urbano,geral__potencia_de_recarga,geral__pesopotencia_sistema,geral__pesotorque_sistema,geral__autonomia,geral__angulo_central,geral__angulo_de_entrada,geral__angulo_de_saida,geral__frenagem_1000_kmh,geral__inclinacao_lateral_max,geral__rampa_maxima,geral__travessia_de_agua,geral__inclinacao_lateral_maxima,geral__velocidade_maxima_em_modo_eletrico,geral__portamalas_5_lugares,geral__portamalas_7_lugares,geral__portamalas_com_5_lugares,geral__portamalas_com_7_lugares,geral__rodoviaria_d,geral__urbana_d,geral__rodoviario_d,geral__urbano_d,geral__portamalas_6_lugares
bmw,X7,x7,x7-m60i-4-4-v8-2025,x7-m60i-4-4-v8-2025,https://www.fichacompleta.com.br/carros/bmw/x7-m60i-4-4-v8-2025,2026-06-18T17:10:20.259927,Bmw X7 M60i 4.4 V8 2025,"4,7 s",250 km/h,Corrente,Injeção direta,Turbocompressor,,8 em V,N63B44TU,Duplo no cabeçote,"88,3 mm",89 mm,Longitudinal,Dianteiro,"4,91 kg/cv","34,0 kg/kgfm","120,6 cv/litro",530 cv,"10,5:1",,,"17,4 kgfm/litro","76,5 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Integral permanente,1835 mm,1682 mm,1703 mm,755 kg,5181 mm,3105 mm,2000 mm,2600 kg,,3500 kg,750 kg,83 litros,110 mm,Disco ventilado,Disco ventilado,3 m²,"1,020 m²","0,34",,Elétrica,"12,4 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",639 km,523 km,"7,7 km/l","6,3 km/l",221 mm,,5500 rpm,1800 rpm,549 cm³,4395 cm³,,Hidráulicos,,,,,,,,,,,12 cv,"20,4 kgfm",,,,,,,,,,,,,,,,,,,"19,8 graus",25 graus,"22,2 graus",,,,,,,750 litros,326 litros,,,,,,,
bmw,X7,x7,x7-xdrive40i-m-sport-3-0-2026,x7-xdrive40i-m-sport-3-0-2026,https://www.fichacompleta.com.br/carros/bmw/x7-xdrive40i-m-sport-3-0-2026,2026-06-18T17:10:22.827286,Bmw X7 xDrive40i M Sport 3.0 2026,"5,8 s",250 km/h,Corrente,Injeção direta,Turbocompressor,,6 em linha,B58B30,Duplo no cabeçote,"94,6 mm",82 mm,Longitudinal,Dianteiro,"6,34 kg/cv","45,6 kg/kgfm","127,1 cv/litro",381 cv,11:1,,,"17,7 kgfm/litro",53 kgfm,4,Admissão e escape,Conversor de torque,Automático,ZF 8HP,8,,Integral permanente,1835 mm,,,800 kg,5181 mm,3105 mm,2000 mm,2415 kg,,,,83 litros,110 mm,Disco ventilado,Disco ventilado,"3,12 m²","0,998 m²","0,32",,Elétrica,"12,4 m",,"Indep., braços sobrepostos",Mola pneumática,"Indep., multibraço",747 km,540 km,9 km/l,"6,5 km/l",221 mm,Kit de reparo,5200 rpm,1850 rpm,500 cm³,2998 cm³,6500 rpm,Hidráulicos,,,,,,,,,,,12 cv,"20,4 kgfm",,,,,,"0,96 kWh",,381 cv,"55,1 kgfm",,,,,,,"6,34 kg/cv","43,83 kg/kgfm",,"19,8 graus",25 graus,"22,2 graus",,,,,,,750 litros,326 litros,,,,,,,
bmw,Z3,z3,z3-1-9-1996,z3-1-9-1996,https://www.fichacompleta.com.br/carros/bmw/z3-1-9-1996,2026-06-18T17:10:55.555991,Bmw Z3 1.9 1996,"9,5 s",205 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,9 kg/kgfm","73,9 cv/litro",140 cv a 6000 rpm,10:1,,,"9,7 kgfm/litro","18,3 kgfm a 4300 rpm",4,,Embreagem monodisco a seco,Manual,,,5,Traseira,1288 mm,1411 mm,1427 mm,250 kg,4025 mm,2446 mm,1692 mm,1260 kg,144 litros,1200 kg,600 kg,51 litros,123 mm,Disco ventilado,Disco sólido,"1,85 m²","0,759 m²",,"0,41",Hidráulica,,Não informado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braço semi-arrastado",627 km,423 km,"12,3 km/l","8,3 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-1-9-1997,z3-1-9-1997,https://www.fichacompleta.com.br/carros/bmw/z3-1-9-1997,2026-06-18T17:10:59.792899,Bmw Z3 1.9 1997,"9,5 s",205 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,9 kg/kgfm","73,9 cv/litro",,10:1,6000 rpm,4300 rpm,"9,7 kgfm/litro",,4,,Embreagem monodisco a seco,Manual,,5,,Traseira,1288 mm,1411 mm,1427 mm,250 kg,4025 mm,2446 mm,1692 mm,1260 kg,144 litros,1200 kg,600 kg,51 litros,123 mm,Disco ventilado,Disco sólido,"1,85 m²","0,759 m²","0,41",,Hidráulica,Não informado,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braço semiarrastado",627 km,423 km,"12,3 km/l","8,3 km/l",,,,,,,,,,,,,,,,,,,140 cv,"18,3 kgfm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-2-8-1997,z3-2-8-1997,https://www.fichacompleta.com.br/carros/bmw/z3-2-8-1997,2026-06-18T17:11:02.919051,Bmw Z3 2.8 1997,"7,1 s",218 km/h,Corrente,Injeção multiponto,Natural,2793 cm³,6 em linha,M52B28,Duplo no cabeçote,84 mm,84 mm,Longitudinal,Dianteiro,"6,9 kg/cv","46,7 kg/kgfm","69,1 cv/litro",193 cv,"10,2:1",,,"10,2 kgfm/litro","28,6 kgfm",4,Admissão,Embreagem monodisco a seco,Manual,,5,,Traseira,1283 mm,1413 mm,1494 mm,250 kg,4025 mm,2446 mm,1740 mm,1335 kg,144 litros,,,51 litros,113 mm,Disco ventilado,Disco sólido,"1,9 m²","0,798 m²","0,42",,Hidráulica,Não informado,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braço semiarrastado",571 km,367 km,"11,2 km/l","7,2 km/l",,,5300 rpm,3950 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-1-9-1998,z3-1-9-1998,https://www.fichacompleta.com.br/carros/bmw/z3-1-9-1998,2026-06-18T17:11:06.248675,Bmw Z3 1.9 1998,"9,5 s",205 km/h,,Injeção multiponto,Natural,1895 cm³,4 em linha,M44B19,Duplo no cabeçote,"83,5 mm",85 mm,Longitudinal,Dianteiro,"9,0 kg/cv","68,9 kg/kgfm","73,9 cv/litro",140 cv a 6000 rpm,10:1,,,"9,7 kgfm/litro","18,3 kgfm a 4300 rpm",4,,Embreagem monodisco a seco,Manual,,,5,Traseira,1288 mm,1411 mm,1427 mm,250 kg,4025 mm,2446 mm,1692 mm,1260 kg,144 litros,1200 kg,600 kg,51 litros,123 mm,Disco ventilado,Disco sólido,"1,85 m²","0,759 m²",,"0,41",Hidráulica,,Não informado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braço semi-arrastado",627 km,423 km,"12,3 km/l","8,3 km/l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-2-8-1998,z3-2-8-1998,https://www.fichacompleta.com.br/carros/bmw/z3-2-8-1998,2026-06-18T17:11:10.805845,Bmw Z3 2.8 1998,"7,1 s",218 km/h,Corrente,Injeção multiponto,Natural,2793 cm³,6 em linha,M52B28,Duplo no cabeçote,84 mm,84 mm,Longitudinal,Dianteiro,"6,9 kg/cv","46,7 kg/kgfm","69,1 cv/litro",193 cv,"10,2:1",5300 rpm,3950 rpm,"10,2 kgfm/litro","28,6 kgfm",4,Admissão,Embreagem monodisco a seco,Manual,,5,5,Traseira,1283 mm,1413 mm,1494 mm,250 kg,4025 mm,2446 mm,1740 mm,1335 kg,144 litros,,,51 litros,113 mm,Disco ventilado,Disco sólido,"1,9 m²","0,798 m²","0,42","0,42",Hidráulica,Não informado,Não informado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braço semi-arrastado",571 km,367 km,"11,2 km/l","7,2 km/l",,,,,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-m-3-2-1998,z3-m-3-2-1998,https://www.fichacompleta.com.br/carros/bmw/z3-m-3-2-1998,2026-06-18T17:11:13.762994,Bmw Z3 M 3.2 1998,"5,4 s",250 km/h,,Injeção multiponto,Natural,3201 cm³,6 em linha,S50B32,Duplo no cabeçote,91 mm,"86,4 mm",Longitudinal,Dianteiro,"4,4 kg/cv","39,9 kg/kgfm","100,3 cv/litro",321 cv a 7400 rpm,"11,3:1",,,"11,2 kgfm/litro","35,7 kgfm a 3250 rpm",4,,Embreagem monodisco a seco,Manual,,,5,Traseira,1266 mm,1422 mm,1492 mm,250 kg,4025 mm,2459 mm,1740 mm,1425 kg,144 litros,,,51 litros,110 mm,Disco ventilado,Disco sólido,"1,87 m²","0,767 m²",,"0,41",Hidráulica,,"10,4 m","Independente, braços sobrepostos",Mola helicoidal,"Independente, braço semi-arrastado",515 km,311 km,"10,1 km/l","6,1 km/l",,,,,,,7600 rpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-2-8-2000,z3-2-8-2000,https://www.fichacompleta.com.br/carros/bmw/z3-2-8-2000,2026-06-18T17:11:17.799919,Bmw Z3 2.8 2000,"7,1 s",218 km/h,Corrente,Injeção multiponto,Natural,2793 cm³,6 em linha,M52B28,Duplo no cabeçote,84 mm,84 mm,Longitudinal,Dianteiro,"6,9 kg/cv","46,7 kg/kgfm","69,1 cv/litro",193 cv,"10,2:1",,,"10,2 kgfm/litro","28,6 kgfm",4,Admissão,Embreagem monodisco a seco,Manual,,5,,Traseira,1283 mm,1413 mm,1494 mm,250 kg,4025 mm,2446 mm,1740 mm,1335 kg,144 litros,,,51 litros,113 mm,Disco ventilado,Disco sólido,"1,9 m²","0,798 m²","0,42",,Hidráulica,Não informado,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braço semiarrastado",571 km,367 km,"11,2 km/l","7,2 km/l",,,5300 rpm,3950 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z3,z3,z3-3-0-2001,z3-3-0-2001,https://www.fichacompleta.com.br/carros/bmw/z3-3-0-2001,2026-06-18T17:11:21.787845,Bmw Z3 3.0 2001,"6,3 s",236 km/h,Corrente,Injeção multiponto,Natural,2979 cm³,6 em linha,M54B30,Duplo no cabeçote,"89,6 mm",84 mm,Longitudinal,Dianteiro,"5,8 kg/cv","44,1 kg/kgfm","77,5 cv/litro",231 cv,"10,2:1",,,"10,3 kgfm/litro","30,6 kgfm",4,Admissão e escape,Conversor de torque,Automático,GM 5L40-E,5,,Traseira,1288 mm,1413 mm,1494 mm,270 kg,4050 mm,2446 mm,1740 mm,1350 kg,165 litros,1200 kg,600 kg,51 litros,113 mm,Disco ventilado,Disco sólido,"1,9 m²","0,798 m²","0,42",,Hidráulica,10 m,,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braço semiarrastado",459 km,306 km,9 km/l,6 km/l,,,5900 rpm,3500 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-3-0-2003,z4-3-0-2003,https://www.fichacompleta.com.br/carros/bmw/z4-3-0-2003,2026-06-18T17:11:41.146447,Bmw Z4 3.0 2003,"5,9 s",250 km/h,Corrente,Injeção multiponto,Natural,2979 cm³,6 em linha,M54B30,Duplo no cabeçote,"89,6 mm",84 mm,Longitudinal,Dianteiro,"5,6 kg/cv","42,2 kg/kgfm","77,5 cv/litro",231 cv,"10,2:1",5900 rpm,3500 rpm,"10,3 kgfm/litro","30,6 kgfm",4,Admissão e escape,Conversor de torque,Automático,,5,5,Traseira,1299 mm,,,,4086 mm,2495 mm,1785 mm,1290 kg,260 litros,,,55 litros,101 mm,Disco ventilado,Disco ventilado,,,,,Eletro-hidráulica,"9,8 m","9,8 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",495 km,385 km,9 km/l,7 km/l,,,,,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-3-0-2005,z4-3-0-2005,https://www.fichacompleta.com.br/carros/bmw/z4-3-0-2005,2026-06-18T17:11:44.431558,Bmw Z4 3.0 2005,"5,9 s",250 km/h,Corrente,Injeção multiponto,Natural,2979 cm³,6 em linha,M54B30,Duplo no cabeçote,"89,6 mm",84 mm,Longitudinal,Dianteiro,"5,6 kg/cv","42,2 kg/kgfm","77,5 cv/litro",231 cv,"10,2:1",,,"10,3 kgfm/litro","30,6 kgfm",4,Admissão e escape,Conversor de torque,Automático,,5,,Traseira,1299 mm,,,,4086 mm,2495 mm,1785 mm,1290 kg,260 litros,,,55 litros,101 mm,Disco ventilado,Disco ventilado,,,,,Eletro-hidráulica,"9,8 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",495 km,385 km,9 km/l,7 km/l,,,5900 rpm,3500 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-2-0-2007,z4-2-0-2007,https://www.fichacompleta.com.br/carros/bmw/z4-2-0-2007,2026-06-18T17:11:49.185894,Bmw Z4 2.0 2007,"8,2 s",220 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"8,1 kg/cv","59,8 kg/kgfm","75,2 cv/litro",150 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão,Embreagem monodisco a seco,Manual,,6,,Traseira,1299 mm,1473 mm,1523 mm,300 kg,4091 mm,2495 mm,1781 mm,1220 kg,240 litros,,,55 litros,113 mm,Disco ventilado,Disco ventilado,"1,91 m²","0,649 m²","0,34",,Eletro-hidráulica,"9,8 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",578 km,413 km,"10,5 km/l","7,5 km/l",,,6200 rpm,3600 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-3-0-2007,z4-3-0-2007,https://www.fichacompleta.com.br/carros/bmw/z4-3-0-2007,2026-06-18T17:11:51.827581,Bmw Z4 3.0 2007,6 s,250 km/h,Corrente,Injeção multiponto,Natural,2996 cm³,6 em linha,N52B30,Duplo no cabeçote,88 mm,85 mm,Longitudinal,Dianteiro,"5,1 kg/cv","41,7 kg/kgfm","88,5 cv/litro",265 cv,11:1,,,"10,7 kgfm/litro","32,1 kgfm",4,Admissão e escape,Conversor de torque,Automático,ZF 6HP19,6,,Traseira,1299 mm,1473 mm,1523 mm,300 kg,4091 mm,2495 mm,1781 mm,1340 kg,260 litros,,,55 litros,101 mm,Disco ventilado,Disco ventilado,"1,91 m²","0,669 m²","0,35",,Eletro-hidráulica,"9,8 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",495 km,330 km,9 km/l,6 km/l,,,6600 rpm,2750 rpm,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-m-3-2-2007,z4-m-3-2-2007,https://www.fichacompleta.com.br/carros/bmw/z4-m-3-2-2007,2026-06-18T17:11:55.150109,Bmw Z4 M 3.2 2007,5 s,250 km/h,Corrente,Injeção multiponto,Natural,3246 cm³,6 em linha,S54B32,Duplo no cabeçote,91 mm,87 mm,Longitudinal,Dianteiro,"4,1 kg/cv","37,9 kg/kgfm","105,7 cv/litro",343 cv,"11,5:1",,,"11,5 kgfm/litro","37,2 kgfm",4,Admissão e escape,Embreagem monodisco a seco,Manual,ZF H,6,,Traseira,1302 mm,1486 mm,1516 mm,295 kg,4113 mm,2497 mm,1781 mm,1410 kg,220 litros,,,55 litros,102 mm,Disco ventilado,Disco ventilado,"1,91 m²","0,707 m²","0,37",,Eletro-hidráulica,"9,8 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",440 km,275 km,8 km/l,5 km/l,,,7900 rpm,4900 rpm,,,8000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-m-coupe-3-2-2007,z4-m-coupe-3-2-2007,https://www.fichacompleta.com.br/carros/bmw/z4-m-coupe-3-2-2007,2026-06-18T17:11:58.112741,Bmw Z4 M Coupé 3.2 2007,5 s,250 km/h,Corrente,Injeção multiponto,Natural,3246 cm³,6 em linha,S54B32,Duplo no cabeçote,91 mm,87 mm,Longitudinal,Dianteiro,"4,1 kg/cv","37,9 kg/kgfm","105,7 cv/litro",343 cv,"11,5:1",7900 rpm,4900 rpm,"11,5 kgfm/litro","37,2 kgfm",4,Admissão e escape,Embreagem monodisco a seco,Manual,,6,6,Traseira,1287 mm,1486 mm,1516 mm,320 kg,4113 mm,2497 mm,1781 mm,1410 kg,245 litros,,,55 litros,102 mm,Disco ventilado,Disco ventilado,,,,,Eletro-hidráulica,"10,5 m","10,5 m","Indep., McPherson",Mola helicoidal,"Indep., multibraço",468 km,330 km,"8,5 km/l",6 km/l,,,,,,,8000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-m-coupe-3-2-2008,z4-m-coupe-3-2-2008,https://www.fichacompleta.com.br/carros/bmw/z4-m-coupe-3-2-2008,2026-06-18T17:12:01.045931,Bmw Z4 M Coupé 3.2 2008,5 s,250 km/h,Corrente,Injeção multiponto,Natural,3246 cm³,6 em linha,S54B32,Duplo no cabeçote,91 mm,87 mm,Longitudinal,Dianteiro,"4,1 kg/cv","37,9 kg/kgfm","105,7 cv/litro",343 cv,"11,5:1",,,"11,5 kgfm/litro","37,2 kgfm",4,Admissão e escape,Embreagem monodisco a seco,Manual,,6,,Traseira,1287 mm,1486 mm,1516 mm,320 kg,4113 mm,2497 mm,1781 mm,1410 kg,245 litros,,,55 litros,102 mm,Disco ventilado,Disco ventilado,,,,,Eletro-hidráulica,"10,5 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",468 km,330 km,"8,5 km/l",6 km/l,,,7900 rpm,4900 rpm,,,8000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-2-0-2009,z4-2-0-2009,https://www.fichacompleta.com.br/carros/bmw/z4-2-0-2009,2026-06-18T17:12:04.791815,Bmw Z4 2.0 2009,"8,2 s",220 km/h,Corrente,Injeção multiponto,Natural,1995 cm³,4 em linha,N46B20,Duplo no cabeçote,90 mm,84 mm,Longitudinal,Dianteiro,"8,1 kg/cv","59,8 kg/kgfm","75,2 cv/litro",150 cv,"10,5:1",,,"10,2 kgfm/litro","20,4 kgfm",4,Admissão,Embreagem monodisco a seco,Manual,,6,,Traseira,1299 mm,1473 mm,1523 mm,300 kg,4091 mm,2495 mm,1781 mm,1220 kg,240 litros,,,55 litros,113 mm,Disco ventilado,Disco ventilado,"1,91 m²","0,649 m²","0,34",,Eletro-hidráulica,"9,8 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",578 km,413 km,"10,5 km/l","7,5 km/l",,,6200 rpm,3600 rpm,,,6500 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-sdrive-23i-2-5-2010,z4-sdrive-23i-2-5-2010,https://www.fichacompleta.com.br/carros/bmw/z4-sdrive-23i-2-5-2010,2026-06-18T17:12:08.082005,Bmw Z4 sDrive 23i 2.5 2010,"7,3 s",239 km/h,,Injeção direta,Natural,2497 cm³,6 em linha,N52B25,"Duplo no cabeçote, corrente","78,8 mm",82 mm,Longitudinal,Dianteiro,"7,0 kg/cv","56,1 kg/kgfm","81,7 cv/litro",204 cv a 6400 rpm,11:1,,,"10,2 kgfm/litro","25,5 kgfm a 2750 rpm",4,Admissão e escape,Conversor de torque,Automático,,,6,Traseira,1291 mm,1511 mm,1559 mm,330 kg,4239 mm,2495 mm,1790 mm,1430 kg,130 litros,,,55 litros,89 mm,Disco ventilado,Disco ventilado,"1,96 m²","0,666 m²",,"0,34",Eletro-hidráulica,,"10,7 m","Independente, McPherson",Mola helicoidal,"Independente, multibraço",616 km,429 km,"11,2 km/l","7,8 km/l",,,,,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-sdrive-35i-3-0-turbo-2010,z4-sdrive-35i-3-0-turbo-2010,https://www.fichacompleta.com.br/carros/bmw/z4-sdrive-35i-3-0-turbo-2010,2026-06-18T17:12:12.799023,Bmw Z4 sDrive 35i 3.0 Turbo 2010,"5,1 s",250 km/h,Corrente,Injeção direta,Turbocompressor,2979 cm³,6 em linha,N54B30,Duplo no cabeçote,"89,6 mm",84 mm,Longitudinal,Dianteiro,"5,0 kg/cv","37,4 kg/kgfm","102,7 cv/litro",306 cv,"10,2:1",5800 rpm,1300 rpm,"13,7 kgfm/litro","40,8 kgfm",4,Admissão e escape,Embreagem dupla a seco,Automatizado,,7,,Traseira,1291 mm,1511 mm,1537 mm,330 kg,4239 mm,2495 mm,1790 mm,1525 kg,130 litros,,,55 litros,68 mm,Disco ventilado,Disco ventilado,"1,96 m²","0,686 m²","0,35",,Eletro-hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",495 km,330 km,9 km/l,6 km/l,,,,,,,7000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-sdrive-23i-2-5-2011,z4-sdrive-23i-2-5-2011,https://www.fichacompleta.com.br/carros/bmw/z4-sdrive-23i-2-5-2011,2026-06-18T17:12:17.110982,Bmw Z4 sDrive 23i 2.5 2011,"7,3 s",239 km/h,Corrente,Injeção direta,Natural,2497 cm³,6 em linha,N52B25,Duplo no cabeçote,"78,8 mm",82 mm,Longitudinal,Dianteiro,"7,0 kg/cv","56,1 kg/kgfm","81,7 cv/litro",204 cv,11:1,,,"10,2 kgfm/litro","25,5 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1291 mm,1511 mm,1559 mm,330 kg,4239 mm,2495 mm,1790 mm,1430 kg,130 litros,,,55 litros,89 mm,Disco ventilado,Disco ventilado,"1,96 m²","0,666 m²","0,34",,Eletro-hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",616 km,429 km,"11,2 km/l","7,8 km/l",,,6400 rpm,2750 rpm,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-sdrive-35i-3-0-turbo-2011,z4-sdrive-35i-3-0-turbo-2011,https://www.fichacompleta.com.br/carros/bmw/z4-sdrive-35i-3-0-turbo-2011,2026-06-18T17:12:20.503084,Bmw Z4 sDrive 35i 3.0 Turbo 2011,"5,1 s",250 km/h,Corrente,Injeção direta,Turbocompressor,2979 cm³,6 em linha,N54B30,Duplo no cabeçote,"89,6 mm",84 mm,Longitudinal,Dianteiro,"5,0 kg/cv","37,4 kg/kgfm","102,7 cv/litro",306 cv,"10,2:1",,,"13,7 kgfm/litro","40,8 kgfm",4,Admissão e escape,Embreagem dupla a seco,Automatizado,,7,,Traseira,1291 mm,1511 mm,1537 mm,330 kg,4239 mm,2495 mm,1790 mm,1525 kg,130 litros,,,55 litros,68 mm,Disco ventilado,Disco ventilado,"1,96 m²","0,686 m²","0,35",,Eletro-hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",495 km,330 km,9 km/l,6 km/l,,,5800 rpm,1300 rpm,,,7000 rpm,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bmw,Z4,z4,z4-sdrive-23i-2-5-2012,z4-sdrive-23i-2-5-2012,https://www.fichacompleta.com.br/carros/bmw/z4-sdrive-23i-2-5-2012,2026-06-18T17:12:24.393311,Bmw Z4 sDrive 23i 2.5 2012,"7,3 s",239 km/h,Corrente,Injeção direta,Natural,2497 cm³,6 em linha,N52B25,Duplo no cabeçote,"78,8 mm",82 mm,Longitudinal,Dianteiro,"7,0 kg/cv","56,1 kg/kgfm","81,7 cv/litro",204 cv,11:1,,,"10,2 kgfm/litro","25,5 kgfm",4,Admissão e escape,Conversor de torque,Automático,,6,,Traseira,1291 mm,1511 mm,1559 mm,330 kg,4239 mm,2495 mm,1790 mm,1430 kg,130 litros,,,55 litros,89 mm,Disco ventilado,Disco ventilado,"1,96 m²","0,666 m²","0,34",,Eletro-hidráulica,"10,7 m",,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",616 km,429 km,"11,2 km/l","7,8 km/l",,,6400 rpm,2750 rpm,,,,Hidráulicos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
